Ovr,Name,Pac,Sho,Pas,Dri,Def,Phy,Pic,Club,Nation
78,delaney,73,70,80,83,70,71,https://futhead.cursecdn.com/static/img/18/players/193283.png,https://futhead.cursecdn.com/static/img/18/clubs/22.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
78,vázquez,71,75,83,85,58,64,https://futhead.cursecdn.com/static/img/18/players/189508.png,https://futhead.cursecdn.com/static/img/18/clubs/111651.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,mooy,80,71,82,81,72,74,https://futhead.cursecdn.com/static/img/18/players/194958.png,https://futhead.cursecdn.com/static/img/18/clubs/1939.png,https://futhead.cursecdn.com/static/img/18/nations/195.png
78,koziello,71,72,83,81,72,68,https://futhead.cursecdn.com/static/img/18/players/225199.png,https://futhead.cursecdn.com/static/img/18/clubs/31.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,andré,70,72,78,79,74,78,https://futhead.cursecdn.com/static/img/18/players/199626.png,https://futhead.cursecdn.com/static/img/18/clubs/236.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
78,odjidja-ofoe,71,73,81,84,61,72,https://futhead.cursecdn.com/static/img/18/players/175895.png,https://futhead.cursecdn.com/static/img/18/clubs/280.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,gentner,50,81,88,81,73,70,https://futhead.cursecdn.com/static/img/18/players/158856.png,https://futhead.cursecdn.com/static/img/18/clubs/36.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,vilhena,73,75,86,89,72,65,https://futhead.cursecdn.com/static/img/18/players/203535.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
78,battaglia,76,79,86,85,68,88,https://futhead.cursecdn.com/static/img/18/players/219576.png,https://futhead.cursecdn.com/static/img/18/clubs/237.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,ginkel,72,75,85,90,62,63,https://futhead.cursecdn.com/static/img/18/players/199767.png,https://futhead.cursecdn.com/static/img/18/clubs/247.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
78,granero,71,70,87,90,58,58,https://futhead.cursecdn.com/static/img/18/players/178085.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,ward-prowse,74,79,84,84,68,88,https://futhead.cursecdn.com/static/img/18/players/205569.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
78,fernández,65,84,86,82,60,66,https://futhead.cursecdn.com/static/img/18/players/174549.png,https://futhead.cursecdn.com/static/img/18/clubs/101121.png,https://futhead.cursecdn.com/static/img/18/nations/55.png
78,džemaili,74,80,84,84,68,70,https://futhead.cursecdn.com/static/img/18/players/138699.png,https://futhead.cursecdn.com/static/img/18/clubs/111139.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
78,ceballos,65,59,84,89,79,68,https://futhead.cursecdn.com/static/img/18/players/222509.png,https://futhead.cursecdn.com/static/img/18/clubs/243.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,gagliardini,71,70,87,90,58,58,https://futhead.cursecdn.com/static/img/18/players/212153.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
78,vecino,78,80,78,82,81,83,https://futhead.cursecdn.com/static/img/18/players/219985.png,https://futhead.cursecdn.com/static/img/18/clubs/44.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
78,castro,74,70,87,86,71,70,https://futhead.cursecdn.com/static/img/18/players/205633.png,https://futhead.cursecdn.com/static/img/18/clubs/192.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,sosa,63,77,88,81,60,64,https://futhead.cursecdn.com/static/img/18/players/143121.png,https://futhead.cursecdn.com/static/img/18/clubs/436.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,n&#39;doye,78,80,78,82,81,83,https://futhead.cursecdn.com/static/img/18/players/219470.png,https://futhead.cursecdn.com/static/img/18/clubs/88.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
78,yueng,71,83,82,89,54,62,https://futhead.cursecdn.com/static/img/18/players/180283.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/167.png
78,defour,72,75,86,81,65,76,https://futhead.cursecdn.com/static/img/18/players/170815.png,https://futhead.cursecdn.com/static/img/18/clubs/1796.png,https://futhead.cursecdn.com/static/img/18/nations/7.png
78,rongier,74,70,86,86,67,69,https://futhead.cursecdn.com/static/img/18/players/223874.png,https://futhead.cursecdn.com/static/img/18/clubs/71.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,pérez,78,72,83,84,76,74,https://futhead.cursecdn.com/static/img/18/players/196432.png,https://futhead.cursecdn.com/static/img/18/clubs/1876.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
78,lulić,71,74,83,87,64,71,https://futhead.cursecdn.com/static/img/18/players/188427.png,https://futhead.cursecdn.com/static/img/18/clubs/46.png,https://futhead.cursecdn.com/static/img/18/nations/8.png
78,radoja,54,77,87,78,65,72,https://futhead.cursecdn.com/static/img/18/players/225028.png,https://futhead.cursecdn.com/static/img/18/clubs/450.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
78,badelj,70,75,86,81,63,75,https://futhead.cursecdn.com/static/img/18/players/201144.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
78,koziello,41,72,79,75,78,77,https://futhead.cursecdn.com/static/img/18/players/225199.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,höger,73,72,81,83,78,77,https://futhead.cursecdn.com/static/img/18/players/198113.png,https://futhead.cursecdn.com/static/img/18/clubs/31.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
78,mangani,64,74,80,76,80,84,https://futhead.cursecdn.com/static/img/18/players/178160.png,https://futhead.cursecdn.com/static/img/18/clubs/1530.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
78,darder,67,74,82,78,78,82,https://futhead.cursecdn.com/static/img/18/players/202648.png,https://futhead.cursecdn.com/static/img/18/clubs/452.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
78,delaney,73,71,77,89,62,70,https://futhead.cursecdn.com/static/img/18/players/193283.png,https://futhead.cursecdn.com/static/img/18/clubs/38.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
77,imbula,85,75,81,80,78,76,https://futhead.cursecdn.com/static/img/18/players/197681.png,https://futhead.cursecdn.com/static/img/18/clubs/1806.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,clasie,71,75,83,85,58,64,https://futhead.cursecdn.com/static/img/18/players/199422.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,rodrigo,65,76,82,81,78,72,https://futhead.cursecdn.com/static/img/18/players/231866.png,https://futhead.cursecdn.com/static/img/18/clubs/240.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,bertolacci,79,78,82,83,63,70,https://futhead.cursecdn.com/static/img/18/players/192073.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,arslan,76,77,75,80,78,77,https://futhead.cursecdn.com/static/img/18/players/190761.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,kuzyaev,73,72,79,81,77,75,https://futhead.cursecdn.com/static/img/18/players/223058.png,https://futhead.cursecdn.com/static/img/18/clubs/100769.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
77,garcía,80,76,83,86,53,68,https://futhead.cursecdn.com/static/img/18/players/194761.png,https://futhead.cursecdn.com/static/img/18/clubs/110062.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,rodrigo,85,75,81,80,78,76,https://futhead.cursecdn.com/static/img/18/players/231866.png,https://futhead.cursecdn.com/static/img/18/clubs/483.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,zakaria,71,75,78,81,75,84,https://futhead.cursecdn.com/static/img/18/players/229261.png,https://futhead.cursecdn.com/static/img/18/clubs/23.png,https://futhead.cursecdn.com/static/img/18/nations/47.png
77,torreira,73,70,80,83,70,71,https://futhead.cursecdn.com/static/img/18/players/223959.png,https://futhead.cursecdn.com/static/img/18/clubs/1837.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
77,ndiaye,65,76,82,81,78,72,https://futhead.cursecdn.com/static/img/18/players/221000.png,https://futhead.cursecdn.com/static/img/18/clubs/1806.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,saivet,78,77,82,83,67,73,https://futhead.cursecdn.com/static/img/18/players/183256.png,https://futhead.cursecdn.com/static/img/18/clubs/101041.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,carioca,73,71,77,89,62,70,https://futhead.cursecdn.com/static/img/18/players/188041.png,https://futhead.cursecdn.com/static/img/18/clubs/1970.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
77,arslan,63,82,80,77,70,83,https://futhead.cursecdn.com/static/img/18/players/190761.png,https://futhead.cursecdn.com/static/img/18/clubs/327.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
77,vormer,73,75,80,84,65,74,https://futhead.cursecdn.com/static/img/18/players/178415.png,https://futhead.cursecdn.com/static/img/18/clubs/231.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,källström,65,76,85,85,61,63,https://futhead.cursecdn.com/static/img/18/players/31831.png,https://futhead.cursecdn.com/static/img/18/clubs/710.png,https://futhead.cursecdn.com/static/img/18/nations/46.png
77,cairney,73,70,80,83,70,71,https://futhead.cursecdn.com/static/img/18/players/195202.png,https://futhead.cursecdn.com/static/img/18/clubs/144.png,https://futhead.cursecdn.com/static/img/18/nations/42.png
77,sánchez,71,75,83,85,58,64,https://futhead.cursecdn.com/static/img/18/players/205510.png,https://futhead.cursecdn.com/static/img/18/clubs/1032.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
77,pérez,80,71,82,81,72,74,https://futhead.cursecdn.com/static/img/18/players/215079.png,https://futhead.cursecdn.com/static/img/18/clubs/1877.png,https://futhead.cursecdn.com/static/img/18/nations/52.png
77,shelvey,71,72,83,81,72,68,https://futhead.cursecdn.com/static/img/18/players/189165.png,https://futhead.cursecdn.com/static/img/18/clubs/13.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,pröpper,70,72,78,79,74,78,https://futhead.cursecdn.com/static/img/18/players/193158.png,https://futhead.cursecdn.com/static/img/18/clubs/1808.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,schøne,71,73,81,84,61,72,https://futhead.cursecdn.com/static/img/18/players/172143.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/13.png
77,mooy,50,81,88,81,73,70,https://futhead.cursecdn.com/static/img/18/players/194958.png,https://futhead.cursecdn.com/static/img/18/clubs/1939.png,https://futhead.cursecdn.com/static/img/18/nations/195.png
77,sankharé,73,75,86,89,72,65,https://futhead.cursecdn.com/static/img/18/players/184271.png,https://futhead.cursecdn.com/static/img/18/clubs/59.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,allen,76,79,86,85,68,88,https://futhead.cursecdn.com/static/img/18/players/184716.png,https://futhead.cursecdn.com/static/img/18/clubs/1806.png,https://futhead.cursecdn.com/static/img/18/nations/50.png
77,hetemaj,72,75,85,90,62,63,https://futhead.cursecdn.com/static/img/18/players/172233.png,https://futhead.cursecdn.com/static/img/18/clubs/192.png,https://futhead.cursecdn.com/static/img/18/nations/17.png
77,álvarez,71,70,87,90,58,58,https://futhead.cursecdn.com/static/img/18/players/199158.png,https://futhead.cursecdn.com/static/img/18/clubs/459.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
77,saivet,74,79,84,84,68,88,https://futhead.cursecdn.com/static/img/18/players/183256.png,https://futhead.cursecdn.com/static/img/18/clubs/13.png,https://futhead.cursecdn.com/static/img/18/nations/136.png
77,latza,65,84,86,82,60,66,https://futhead.cursecdn.com/static/img/18/players/189410.png,https://futhead.cursecdn.com/static/img/18/clubs/169.png,https://futhead.cursecdn.com/static/img/18/nations/21.png
77,rincón,74,80,84,84,68,70,https://futhead.cursecdn.com/static/img/18/players/191053.png,https://futhead.cursecdn.com/static/img/18/clubs/54.png,https://futhead.cursecdn.com/static/img/18/nations/61.png
77,veretout,65,59,84,89,79,68,https://futhead.cursecdn.com/static/img/18/players/201519.png,https://futhead.cursecdn.com/static/img/18/clubs/110374.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
77,delph,71,70,87,90,58,58,https://futhead.cursecdn.com/static/img/18/players/183427.png,https://futhead.cursecdn.com/static/img/18/clubs/10.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,fer,78,80,78,82,81,83,https://futhead.cursecdn.com/static/img/18/players/186351.png,https://futhead.cursecdn.com/static/img/18/clubs/1960.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
77,sturaro,74,70,87,86,71,70,https://futhead.cursecdn.com/static/img/18/players/202135.png,https://futhead.cursecdn.com/static/img/18/clubs/45.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,davis,63,77,88,81,60,64,https://futhead.cursecdn.com/static/img/18/players/151508.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/35.png
77,bertolacci,78,80,78,82,81,83,https://futhead.cursecdn.com/static/img/18/players/192073.png,https://futhead.cursecdn.com/static/img/18/clubs/110556.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,pellegrini,71,83,82,89,54,62,https://futhead.cursecdn.com/static/img/18/players/228251.png,https://futhead.cursecdn.com/static/img/18/clubs/52.png,https://futhead.cursecdn.com/static/img/18/nations/27.png
77,aránguiz,72,75,86,81,65,76,https://futhead.cursecdn.com/static/img/18/players/199042.png,https://futhead.cursecdn.com/static/img/18/clubs/32.png,https://futhead.cursecdn.com/static/img/18/nations/55.png
77,lemina,74,70,86,86,67,69,https://futhead.cursecdn.com/static/img/18/players/212811.png,https://futhead.cursecdn.com/static/img/18/clubs/17.png,https://futhead.cursecdn.com/static/img/18/nations/115.png
77,noble,78,72,83,84,76,74,https://futhead.cursecdn.com/static/img/18/players/152879.png,https://futhead.cursecdn.com/static/img/18/clubs/19.png,https://futhead.cursecdn.com/static/img/18/nations/14.png
77,imbula,71,74,83,87,64,71,https://futhead.cursecdn.com/static/img/18/players/197681.png,https://futhead.cursecdn.com/static/img/18/clubs/1809.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
76,abraham,54,77,87,78,65,72,https://futhead.cursecdn.com/static/img/18/players/159566.png,https://futhead.cursecdn.com/static/img/18/clubs/111035.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,ayoub,70,75,86,81,63,75,https://futhead.cursecdn.com/static/img/18/players/204102.png,https://futhead.cursecdn.com/static/img/18/clubs/246.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
76,jojić,41,72,79,75,78,77,https://futhead.cursecdn.com/static/img/18/players/221838.png,https://futhead.cursecdn.com/static/img/18/clubs/101014.png,https://futhead.cursecdn.com/static/img/18/nations/51.png
76,jankto,73,72,81,83,78,77,https://futhead.cursecdn.com/static/img/18/players/226592.png,https://futhead.cursecdn.com/static/img/18/clubs/1837.png,https://futhead.cursecdn.com/static/img/18/nations/12.png
76,pašalić,64,74,80,76,80,84,https://futhead.cursecdn.com/static/img/18/players/223273.png,https://futhead.cursecdn.com/static/img/18/clubs/5.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
76,sanches,67,74,82,78,78,82,https://futhead.cursecdn.com/static/img/18/players/230767.png,https://futhead.cursecdn.com/static/img/18/clubs/21.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,danilo,73,71,77,89,62,70,https://futhead.cursecdn.com/static/img/18/players/223517.png,https://futhead.cursecdn.com/static/img/18/clubs/72.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
76,danilo,85,75,81,80,78,76,https://futhead.cursecdn.com/static/img/18/players/223517.png,https://futhead.cursecdn.com/static/img/18/clubs/1896.png,https://futhead.cursecdn.com/static/img/18/nations/54.png
76,ndombele,71,75,83,85,58,64,https://futhead.cursecdn.com/static/img/18/players/235569.png,https://futhead.cursecdn.com/static/img/18/clubs/66.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
76,sung,65,76,82,81,78,72,https://futhead.cursecdn.com/static/img/18/players/221671.png,https://futhead.cursecdn.com/static/img/18/clubs/1477.png,https://futhead.cursecdn.com/static/img/18/nations/167.png
76,pons,79,78,82,83,63,70,https://futhead.cursecdn.com/static/img/18/players/211706.png,https://futhead.cursecdn.com/static/img/18/clubs/110062.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,rico,76,77,75,80,78,77,https://futhead.cursecdn.com/static/img/18/players/146111.png,https://futhead.cursecdn.com/static/img/18/clubs/448.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,sessègnon,73,72,79,81,77,75,https://futhead.cursecdn.com/static/img/18/players/163699.png,https://futhead.cursecdn.com/static/img/18/clubs/101025.png,https://futhead.cursecdn.com/static/img/18/nations/99.png
76,kurtić,80,76,83,86,53,68,https://futhead.cursecdn.com/static/img/18/players/202061.png,https://futhead.cursecdn.com/static/img/18/clubs/112791.png,https://futhead.cursecdn.com/static/img/18/nations/44.png
76,golovin,85,75,81,80,78,76,https://futhead.cursecdn.com/static/img/18/players/225663.png,https://futhead.cursecdn.com/static/img/18/clubs/315.png,https://futhead.cursecdn.com/static/img/18/nations/40.png
76,gutiérrez,71,75,78,81,75,84,https://futhead.cursecdn.com/static/img/18/players/220854.png,https://futhead.cursecdn.com/static/img/18/clubs/110147.png,https://futhead.cursecdn.com/static/img/18/nations/83.png
76,bressan,73,70,80,83,70,71,https://futhead.cursecdn.com/static/img/18/players/207412.png,https://futhead.cursecdn.com/static/img/18/clubs/518.png,https://futhead.cursecdn.com/static/img/18/nations/6.png
76,pereyra,65,76,82,81,78,72,https://futhead.cursecdn.com/static/img/18/players/204691.png,https://futhead.cursecdn.com/static/img/18/clubs/112218.png,https://futhead.cursecdn.com/static/img/18/nations/60.png
76,ayoub,78,77,82,83,67,73,https://futhead.cursecdn.com/static/img/18/players/204102.png,https://futhead.cursecdn.com/static/img/18/clubs/1903.png,https://futhead.cursecdn.com/static/img/18/nations/129.png
76,trebel,73,71,77,89,62,70,https://futhead.cursecdn.com/static/img/18/players/203886.png,https://futhead.cursecdn.com/static/img/18/clubs/229.png,https://futhead.cursecdn.com/static/img/18/nations/18.png
76,torres,63,82,80,77,70,83,https://futhead.cursecdn.com/static/img/18/players/196142.png,https://futhead.cursecdn.com/static/img/18/clubs/101100.png,https://futhead.cursecdn.com/static/img/18/nations/56.png
76,vázquez,73,75,80,84,65,74,https://futhead.cursecdn.com/static/img/18/players/189508.png,https://futhead.cursecdn.com/static/img/18/clubs/111651.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,abraham,65,76,85,85,61,63,https://futhead.cursecdn.com/static/img/18/players/159566.png,https://futhead.cursecdn.com/static/img/18/clubs/1881.png,https://futhead.cursecdn.com/static/img/18/nations/45.png
76,tarantini,73,70,80,83,70,71,https://futhead.cursecdn.com/static/img/18/players/3281.png,https://futhead.cursecdn.com/static/img/18/clubs/744.png,https://futhead.cursecdn.com/static/img/18/nations/38.png
76,beek,71,75,83,85,58,64,https://futhead.cursecdn.com/static/img/18/players/221363.png,https://futhead.cursecdn.com/static/img/18/clubs/245.png,https://futhead.cursecdn.com/static/img/18/nations/34.png
76,i̇nan,80,71,82,81,72,74,https://futhead.cursecdn.com/static/img/18/players/124607.png,https://futhead.cursecdn.com/static/img/18/clubs/325.png,https://futhead.cursecdn.com/static/img/18/nations/48.png
76,kurtić,71,72,83,81,72,68,https://futhead.cursecdn.com/static/img/18/players/202061.png,https://futhead.cursecdn.com/static/img/18/clubs/39.png,https://futhead.cursecdn.com/static/img/18/nations/44.png
76,pašalić,70,72,78,79,74,78,https://futhead.cursecdn.com/static/img/18/players/223273.png,https://futhead.cursecdn.com/static/img/18/clubs/100767.png,https://futhead.cursecdn.com/static/img/18/nations/10.png
76,kessié,71,73,81,84,61,72,https://futhead.cursecdn.com/static/img/18/players/230938.png,https://futhead.cursecdn.com/static/img/18/clubs/47.png,https://futhead.cursecdn.com/static/img/18/nations/108.png
